video_id,comments
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,개웃김 ㅋㅋㅋ
JPaubSOSxeM,"그럼 신뢰가 중요하지~
수정이네 집이라는데 왜 못 믿으시는거야?"
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개털렸네
JPaubSOSxeM,이거 뭐임. 어설픈 서스펜스 영화보다 훨씬 재미있음.
JPaubSOSxeM,ㅆㅣㅏ발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,야채  돌아서 갈 때 피곤해서 고개 젖히는 거 ㅋㅋㅋㅋ 대사 연기 다 미쳤누
JPaubSOSxeM,소파 뒤에서 아내 빠따들고 나왔으면 100점
JPaubSOSxeM,왘ㅋㅋㅋㅋ 이건 진짜 진짜 진짜닼ㅋㅋ
JPaubSOSxeM,레전드네 이편 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,아빠태세전환귀여우셬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,영아... 여기서 보니까 반갑네요 어f뿅
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,영상 중독성 장난 아님
JPaubSOSxeM,ㅋㅋ그래서 닉넴이 강태공64였어ㅋㅋㅋ
JPaubSOSxeM,아 진짜 부모님 통화하는거 현실성 개오져서 ptsd 올거같음 ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,짧대 영아 아님?
JPaubSOSxeM,진짜 연기찰지게잘한다ㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,짧은대본 영아다!! 아영님 보자마자 달려왔어요.. 역시나 연기 너무 잘하시고 너덜트까지 오셨구만유
JPaubSOSxeM,와 ㅋㅋㅋㅋㅋㅋㅋ 미쳤다 이번편
JPaubSOSxeM,"으악~ 완전 하이퍼리얼리즘임 근데 심지어 저게 현실보단 낫다는 게......
자식을 하나의 개체로 보자 저런 거 다 스토킹이다"
JPaubSOSxeM,좀 놀게해줘라 그래야 애도좀 생기고 시집도 좀 가고 장가를 갈거아니야? ㅋㅋㅋ 아빠 내가 40되어도 아빠옆에 붙어있을게 어때? ㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 과몰입 진짜 쩔어
JPaubSOSxeM,진짜 세상에서 젤웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋ
JPaubSOSxeM,29살한테도 저러는 아버지 있나? ㅋㅋㅋ
JPaubSOSxeM,너털트 사랑해여😆
JPaubSOSxeM,근데 이거 당한 당사자로서는 ㄹㅇ보고있는거 자체가 스트레스다 ㅈㄴ싫다진짜
JPaubSOSxeM,"이세돌의 그 수, 디테일 무엇"
JPaubSOSxeM,"즐겨라 젋음이여 ...나이먹고 후회한다 .. 남 여  그냥 즐겨  부모님 말 듣지마 .. 니들도 나이 먹는다 후회한다 ..인생은 짧다 막 즐겨 그냥 즐겨 .. 
하나만 약속하고 즐겨라 .. 건강하게 즐겨라 .. 끝"
JPaubSOSxeM,엄마한텐 말하지말고ㅋㅋㅋㄱㅋㅋㅋ
JPaubSOSxeM,요샌 무호흡이 대센가 ㅋㅋ
JPaubSOSxeM,낚시대ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,잼있네 ㅋㅋㅋ
JPaubSOSxeM,아 진짜 개재밌네 ㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎ
JPaubSOSxeM,아빠 장첸이신가염
JPaubSOSxeM,"여성분들끼리는 모르는 사이에도 
진짜 저렇게 도와주고 그래요?
아니죠? 그냥 연출인거죠?"
JPaubSOSxeM,겁나게웃기네ㅋㅋㅋㅋ
JPaubSOSxeM,병풍 정보좀여. 우리집에 있는거랑 똑같네. 어디서 구하셨을까
JPaubSOSxeM,아영님. 예쁘고 귀여우심
JPaubSOSxeM,내스타일 우정이
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막이 진짜 레전드다
JPaubSOSxeM,29살 딸램 방생을 좀 해야 시집도가고하지
JPaubSOSxeM,개웃기네 ㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,스펙타클 손에 땀을쥐게하네요!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기가 쇼미더머니인가여
JPaubSOSxeM,중간에 야채 분 뷰인사에 강사라 비서님이신 거 같은데..?
JPaubSOSxeM,와 이거 머야 댓글 잘 안다는데..5분 순삭이네
JPaubSOSxeM,부녀지간에는 신뢰가 중요하지
JPaubSOSxeM,수정이 ㅋㅋㅋㅋ
JPaubSOSxeM,아하하하하하 딜이 미쳤다 ㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,보는내내 숨이 막혀온다....
JPaubSOSxeM,서로 딜 엄청 잘하시네요 ㅋㅋㅋㅋㅋ
JPaubSOSxeM,너덜트는 음악이 너무 좋음 ㅎㅎ
JPaubSOSxeM,영상통화 해~!
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,스물아홉이면 옛날이면 손자 볼 나이여..
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,아 진짱 재미떵
JPaubSOSxeM,저 이거로 오디션 봐도 되나요
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,29살이면 좀 보내줘라ㅋㅋㅋㅋ 19살도 아니고 진짜
JPaubSOSxeM,3:00 이거 이세돌 신의 한 수 아님???? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 이런 타이밍이며 디테일 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,"배우들 무슨 동호회있나요? 여기저기 나오니
오히려좋아"
JPaubSOSxeM,이번편 아이디어 좋네요ㅋㅋ
JPaubSOSxeM,요즘 짧은 대본에 빠져서 보고 있는데 거기 나오시는 분이네요.
JPaubSOSxeM,이거 진짜 레전드.... 난 이채널 존나 좋다
JPaubSOSxeM,이게 신용 거랜가?
JPaubSOSxeM,1.야채는 펜션주인분인거예요? 2. 미리부탁드려놓은거예요?ㅎ
JPaubSOSxeM,수정이누나 살짝 최지우 느낌도 난다…
JPaubSOSxeM,내가 우리막내동생 추궁할때랑 비슷하네 ㅋㅋ
JPaubSOSxeM,"쇼파위에 강아지 고개돌리고 있는것까지
연출력갑이닼ㅋ"
JPaubSOSxeM,이야
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,진짜 개재밋다 ㅋㅋㅋㅋ
JPaubSOSxeM,가짜수정이 감정선 지렸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네
너덜트 입문~~~"
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅎㅎㅎㅎㅎㅎㅎ 명작
JPaubSOSxeM,36살 때 21살 데리고 여행갔던 기억나넼ㅋㅋㅋㅋ 냠냠 쩝쩝하고 걔 부모랑 봤었는데. 결혼하라고 ㅅㅂ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미치겠다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋ 모르는 사람 붙잡아서 연기 시키고 ㅋㅋㅋㅋㅋㅋㅋ 다둘 연기 잘해서 킹받음
JPaubSOSxeM,왜케 잼있어 ㅋㅋㅋ
JPaubSOSxeM,야채 들고 가는 여자분 이름 아시는분?
JPaubSOSxeM,더보기란에 “야채 역”이뭐야 ㅋㅋㅋㅋ
JPaubSOSxeM,준팍님은?
JPaubSOSxeM,딜 성공적
JPaubSOSxeM,낚시대 산 거 들키니까 태세 전환
JPaubSOSxeM,아빠 연기 왜 이렇게 자연스러워 ㅋㅋㅋ
JPaubSOSxeM,그냥 끊으면되잖아ㅋㅋㅋ
JPaubSOSxeM,딜교 장난 없다 진짜 ㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅅㅋㅅㅅㅋㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋㅋㅋㅅㅋㅋㅆㅋㅋㅋㅋㅋㅋㅋㅋㅅㅋㅋㅋㅋㅅㅋㅅㅋㅅㅋㅋㅅㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋㅋㅋㅋㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋㅋㅅㅋㅋㅅㅋㅅㅋㅋㅅㅋㅋㅋㅅㅋㅅㅋㅋㅅㅋㅅㅋㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,헐 짧대 아영이..ㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,혹시 뒤에 병풍 어디서 사신건지 여쭤봐도 될까요? 영상 재밌게 보는데 자꾸 병풍이 눈에 밟혀서요 ㅋㅋㅋ
JPaubSOSxeM,"스물아홉인데 아버지 의심 ㅋㅋㅋㅋ
딸 가진 아버지들 다 똑같네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
JPaubSOSxeM,제발 연애하는건 관여 안했으면 좋겠다..ㅠ
JPaubSOSxeM,신선했다
JPaubSOSxeM,낄낄을 넘었네 ?
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저 바둑의 결과가 궁금한 거 정상인가요?
JPaubSOSxeM,잘한다 ㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,아 미치겠다ㅋㅋㅋㅋㅋㅋ진짜ㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋ
JPaubSOSxeM,아영이는 예전부터 연기 잘하네
JPaubSOSxeM,영아다!!
JPaubSOSxeM,전화 다 했어? 집에 데려다줄게
JPaubSOSxeM,이세돌 알파고 4국을  바둑판에 다 깔아놓으셨네.  디테일 무엇?  ㄷ ㄷ ㄷ
JPaubSOSxeM,ㅋㅋㅋㅋㅋ
JPaubSOSxeM,제일 쫄깃했던 사람 ㅡ남자친구
JPaubSOSxeM,와  ㅎ ㅎ  짱
JPaubSOSxeM,지금보니 아버지께서 이세돌 알파고 바둑을 복기중이시네
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,인스타까지 차단 풀라ㅇㅈㄹ 염탐하는거 개싫다ㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋ진짜 기획 천재
JPaubSOSxeM,환장 하겄네 우리 딸내미  말하고 똑같네
JPaubSOSxeM,"https://youtube.com/shorts/7NW4xymyk_U?feature=share
이 영상 무단으로 돚거질해다가 숏츠로 만드는거 같은데 정상적인 건가요???"
JPaubSOSxeM,창의성개오지긴해
JPaubSOSxeM,상처만 남은 통화
JPaubSOSxeM,This is hilarious😂 it looks like they're on the phone at the same time (in facts they might be filming this in different hour) GREAT JOB👏🏻👏🏻👏🏻
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋ진짜 이건 역대급으로 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,그냥 영상통화 해 ㅋㅋ
JPaubSOSxeM,진짜 바꿔주면 저렇게 통화해주면 짱일듯 ㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,잼나네요
JPaubSOSxeM,스물아홉살ㅠ ㅠㅋㅋㅋ
JPaubSOSxeM,모야 ~~~  완전 작품  재밌다
JPaubSOSxeM,장삐쭈 뺨치는 스토리텔링이네. 이번편 지렸다…..
JPaubSOSxeM,아버지 태세전환 ㄹㅇ
JPaubSOSxeM,이 채널 처음 봤는데 진짜 어마어마합니다 ㅋㅋㅋ
JPaubSOSxeM,킹받아 ㅋㅋ
JPaubSOSxeM,마지막 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,zㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,아 진짜 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
JPaubSOSxeM,진짜 지린다..너무 연출 연기 너무좋아요 ㅠㅠㅠ ㅠ왜이제야 오셨습니까
JPaubSOSxeM,계속 보게되네요 ㅋㅋㅋㅋ
JPaubSOSxeM,아 헬스장카운터 누나구나
JPaubSOSxeM,구독찍고갑니다
JPaubSOSxeM,ㅋㅋㅋㅋ몇번 보는지 모르겠네
JPaubSOSxeM,우와~ 5분도 안돼는 시간에 이리도 많은 대사가 가능하다니 진짜 대단하다
JPaubSOSxeM,아이ㅋㅋㅋㅋㅋ개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,영상통화 한번이면 깨지는 구도이긴한데 재밌네요
JPaubSOSxeM,누굴담긴 ㅎㅎ 다 아바닮은거지^^
JPaubSOSxeM,"짧고 굵은 긴박한 영화
잘봤습니다...으흠...."
JPaubSOSxeM,ㅋㅋㅋㅋㅋ대사하나하나가 다 너무재밌네 연기력미쳤어요
JPaubSOSxeM,수정이 귀엽네. ㅋㅋ
JPaubSOSxeM,"대본의 완성...!!!!! 연기,목소리톤 대단..."
JPaubSOSxeM,"와 이거 넘 재밋다 ㅋㅋㅋ
보는내내 내가 심장이 쫄깃
쟝르가 호러물같이 식은땀 ㅋ
합리적의심의 종점은
엄마는 킹  ㅋ"
JPaubSOSxeM,와 개쩐다
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋ볼때마다 웃기네
JPaubSOSxeM,여자분이 와이프고 남편이랑 통화하는줄 알았네요.
JPaubSOSxeM,"진짜 짧지만 몰입도가 장난이 아니네요.
대사 하나 하나가 쫀득쫀득합니다 ㅋㅋ"
JPaubSOSxeM,ㅋㅋㅋ
JPaubSOSxeM,갑자기 진지충모드인데 제발 부모들은 성인된 자녀들이 외박을 하던 섹스를 하던 신경좀꺼라 그러고선 늙어선 결혼은 언제할거냐고 지랄이야 지랄이
JPaubSOSxeM,졸잼
JPaubSOSxeM,ㄴㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,연기가 매편 똑같은데 이딴거 왜봄 ㅋㅋ
JPaubSOSxeM,뭐드셨어? 가 포인트
JPaubSOSxeM,아영세상 아영씨는 여기도 나오는데 싱숨생숨 수민씨는 어디도 안 나오네... 하...
JPaubSOSxeM,"아부지 낚시대 하나에 
서로 신뢰가ㅋㅋㅋㅋㅋㅋㅋ 🤣"
JPaubSOSxeM,이거 수정이 라고 치니까 나와 ㅋㅋㅋㅋㅋㅋㅋ 이름 기억 안나서 수정이라고 치니까 나오네
JPaubSOSxeM,창과 방패의 대결 ㅋㅋㅋ
JPaubSOSxeM,고딩 때 야자 끝나고 집 가는데 갑자기 커플한테 붙잡혀서 저런 전화받아준 적 있었는데ㅋㅋㅋ 내가 다 식은땀 났음
JPaubSOSxeM,아영님 나오는 건 꼭 세번 네번은 보게 됨
JPaubSOSxeM,여자가 현명해야 남자가 편하다...;;
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,숨을 어디서 쉬라고 이렇게 영상을 만드십니까~~~~숨넘어가려고 꼴딱꼴딱하니 끝나는군요
JPaubSOSxeM,졸잼ㅋㄱㅋㄱ
JPaubSOSxeM,야채 누님 자주 나오시면 좋겠어요 씬스틸러시네요 ㅋㅋ
JPaubSOSxeM,난 남잔데 이상하게 공감이되네
JPaubSOSxeM,ㅋㅋㅋㅋ 와 ㅎㅎ
JPaubSOSxeM,그래서 아버님은 바둑 누구랑두세요?
JPaubSOSxeM,아 아빠 이름 강태공으로 한게 낚시왕 강태공이여서 그런거야?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,역공
JPaubSOSxeM,ㅋㅋㅋㅋㅋ아 개웃기네
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,그와중에 야채 ㅈㄴ공격적임 ㅋㅋㅋㅋㅋ
JPaubSOSxeM,이건진짜 최고네요 넘 꿀잼
JPaubSOSxeM,저러고 3~5년 지나면 결혼 할 남자 없냐고 오지게 닥달함 ㅋ
JPaubSOSxeM,"딸과 아빠의 티키타카가 너무 재미있네요. ㅎㅎ
특히 수정이 역 나서주신 분, 임기응변 한 번 훌륭하세요!"
JPaubSOSxeM,퀄리티 미쳤ㄷㄷ ㄷ
JPaubSOSxeM,어.. 아빠? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,크 큭ㅋㅋㅋㅋ
JPaubSOSxeM,와 화내는 장면 ㄷㄷㄷ 쩐다 우리아빠랑 똑같음 진짜 넘 답답 ㅠ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,0:03 바둑 내용보니 이세돌vs알파고 4국  이세돌이 78번째 수로 이긴 그 대국 내용아닌가? ㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,상황극 미쳤네... 와... 구독자 100만이상은 다르네
JPaubSOSxeM,아 진짜 미치겠다 ㅋㅋㅋㅋㅋ 나 나중에 딸 낳으면 어떡하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,동포사투리ㄷㄷ
JPaubSOSxeM,와.ㅋㅋ
JPaubSOSxeM,와 ㄹㅇ 역대급이다 존너잼잇억ㅋㅋ
JPaubSOSxeM,피말린다ㅋㅋㅋㅋ
JPaubSOSxeM,명작이다
JPaubSOSxeM,하 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ 너무 웃기고 연기장난아니고 하 ... 기승전결에 ㅠㅠ 댓글도잘안다는데원래
JPaubSOSxeM,존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
JPaubSOSxeM,"""신의 한수"""
JPaubSOSxeM,영상 틀때마다 흠.. 소리가 너무 웃겨요 ㅋㅋㅋㅋ
JPaubSOSxeM,아니 ㅈㄴ 웃김ㅋㅋㅋㅋㅋㄱㅋㄱㅋㅋㅋ 아 눈물나ㅋㅋㅋㅋㅋㅋㅋ 창과 방패의 대결 흥미진진하고 ㅋㅋㅋ 아 술맛 좋네
JPaubSOSxeM,어려서 저러다가 결혼하고나서도 저래가지고 남의애 때문에 이혼하는 부부가 얼마나 많은데
JPaubSOSxeM,저게 실화임
JPaubSOSxeM,스토리구성에 한번 놀라고 디테일에 한번 더 놀라고 빠진 배꼽찾으러 갑니다.
JPaubSOSxeM,"ㅋㅋㅋㅋ 아주 그냥 막  그냥ㅋㅋㅋㅋ
숨쉴틈을 안주네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
JPaubSOSxeM,첩보전보다 더 숨막히는 전개..ㅋ
JPaubSOSxeM,ㅋㅋㅋㅋ
JPaubSOSxeM,대화내내~쇼파에 앉아있는 스누피?달마시안?인형이 왜케 웃기지??
JPaubSOSxeM,조이 인줄 알앗어여...? 나만그런가;;;
JPaubSOSxeM,ㅋㅋㅋㅋ 존잼
JPaubSOSxeM,진짜 숨막힌다
JPaubSOSxeM,근데 원래 권위적이고 보수적인 부모님 아래에서 자라는 딸일수록 저렇게 미꾸라지같이 거짓말하고 외박하는 기술만 늘음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,아빠 너무 웃겨요ㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,숨막히는 정보전과 협상의 현장ㅋㅋ
JPaubSOSxeM,딸이 남친이랑 펜션에 있는데 그깟 낚시대? 마누라 한테 쿠사리 먹을거???
JPaubSOSxeM,"진짜 능지싸움 오진다 
그 아버지의 그 딸 숨막히는 수 싸움... 가슴이 웅장해진다"
JPaubSOSxeM,"아빠는 딸 걱정 
-> 딸은 아빠의 압박이 있을 것을 예상하고 아빠 폰에서 빼낸  약점으로 협박
-> 결국 딸이 원하는 대로 강제로 합의 봄."
JPaubSOSxeM,뭐지.. 정신차리니깐 5분이 지났네..?
JPaubSOSxeM,https://youtube.com/shorts/7NW4xymyk_U?feature=share 출처 남기시긴 햇는데.. 그래도 알려드려야될거같아서
JPaubSOSxeM,확실히 영상미가 있어서 그런가 100만 금방 달았네
JPaubSOSxeM,아 진짜 보는내내 몰입하면서 겁나 웃으면서 봤넼ㅋㅋㅋㅋ
JPaubSOSxeM,어우 ㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,ㅈㄴ웃기네 ㅋㅋㅋ
JPaubSOSxeM,너덜트는 대본의 짜임세가 숏박스보다  위야...ㅋㅋㅋ
JPaubSOSxeM,숨막히는 딜교환이다 ... ㅋㅋㅋ
JPaubSOSxeM,"'팔로우 받아라'할 때 
이세돌이 인공지능과 바둑둘 때 둔
신의한 수를
아버님이 놓으시는 디테일에
감명받고 갑니다ㅋㅋ"
JPaubSOSxeM,진짜 영상보고 좋아요 안 누르는데 너무 웃겼다ㅋㅋㅋ
JPaubSOSxeM,야 유튜브 똑바로 해
JPaubSOSxeM,역시 절제된 유쾌함 너무 재밌다 ㅋㅋㅋ
JPaubSOSxeM,거를타선이없네 ㅋㅋㅋㅋ
JPaubSOSxeM,진짜 댓글 잘 안쓰는데 이건 찐이다
JPaubSOSxeM,와 근데 진짜 숨막힌다…
JPaubSOSxeM,2:55 와 이거 이세돌이 알파고 이길때 쓴 신에 한수 아냐???
JPaubSOSxeM,수정이 고맙다 ㅋㅋㅋㅋ
JPaubSOSxeM,0:03 나만 신의 한수 보임?
JPaubSOSxeM,캬~~거래 확실하고 ㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,창과방패
JPaubSOSxeM,3:00 이거 이세돌대 알파고 4국 신의 한수 아니냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 신의 한수로 판이 바뀌는걸 이렇게 표현하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,111만명인 이유가 다 있었군ㅋㅋㅋㅋ1111만ㄱㄱ
JPaubSOSxeM,너무웃곀ㅋㅋ
JPaubSOSxeM,대박이다....명작..
JPaubSOSxeM,다들 연기가 너무 절어! 대다네 칭차네
JPaubSOSxeM,누가 종을 가지고 다니냐고 ㅋㅋㅋㅋㅋㄱ진짜 개빵터졌네 ㅋㅋㄱㅋㅋ
JPaubSOSxeM,마지막에 어머니가 방에서 몰래 들었다면..?!
JPaubSOSxeM,"저렇게까지.
거짓말하고 남자만나고싶냐?
대단하다"
JPaubSOSxeM,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,이건미쳐땈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,완전 우리아빠랑 똑같에.. 성인인데 아직도 어린애 취급해 인스타는 안해서 다행
JPaubSOSxeM,저 소파 뒤에서 엄마 나오면 완벽한데...
JPaubSOSxeM,낚시대는 못 참지..
JPaubSOSxeM,진심 한국인 특징 지리넼ㅋㅋㅋㅋ
JPaubSOSxeM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
JPaubSOSxeM,와 소름 반전에 반전
JPaubSOSxeM,딸과 낚시대를 바꿨어ㅋㅋㅋ
